Data Science Lead,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,129300,129300,113.8,Medium,5172
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,146000,146000,128.5,Medium,5840
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,97000,97000,85.4,Medium,3880
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,147100,147100,129.4,Medium,8826
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,90700,90700,79.8,Medium,5442
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,257000,257000,226.2,High,15420
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,197000,197000,173.4,Medium,11820
Business Intelligence Engineer,Business Intelligence,Senior-level,Full-time,Remote,2023,United States,United States,USD,120000,120000,105.6,Medium,7200
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,84800,84800,74.6,Medium,5088
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,260000,260000,228.8,High,15600
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,225000,225000,198,Medium,13500
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,340000,340000,299.2,High,20400
Analytics Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,213600,213600,188,Medium,12816
Analytics Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,142400,142400,125.3,Medium,8544
ML Engineer,AI/ML,Mid-level,Full-time,Remote,2023,United States,United States,USD,125000,125000,110,Medium,5000
ML Engineer,AI/ML,Mid-level,Full-time,Remote,2023,United States,United States,USD,85000,85000,74.8,Medium,3400
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,207900,207900,183,Medium,12474
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,158400,158400,139.4,Medium,9504
Data Infrastructure Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,385000,385000,338.8,High,23100
Data Infrastructure Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,200000,200000,176,Medium,12000
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,241300,241300,212.3,Medium,14478
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,211949,211949,186.5,Medium,12716
Data Strategy Manager,Data Management,Senior-level,Full-time,Remote,2023,United States,United States,USD,115000,115000,101.2,Medium,6900
Data Strategy Manager,Data Management,Senior-level,Full-time,Remote,2023,United States,United States,USD,90000,90000,79.2,Medium,5400
Data Scientist,Data Science,Mid-level,Full-time,Remote,2023,United States,United States,USD,172200,172200,151.5,Medium,6888
Data Scientist,Data Science,Mid-level,Full-time,Remote,2023,United States,United States,USD,131200,131200,115.5,Medium,5248
Machine Learning Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,123800,123800,108.9,Medium,7428
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,240000,240000,211.2,Medium,14400
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,142500,142500,125.4,Medium,8550
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,330000,330000,290.4,High,19800
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,204000,204000,179.5,Medium,12240
Machine Learning Engineer,AI/ML,Executive-level,Full-time,Remote,2023,United States,United States,USD,180000,180000,158.4,Medium,14400
Machine Learning Engineer,AI/ML,Executive-level,Full-time,Remote,2023,United States,United States,USD,160000,160000,140.8,Medium,12800
Business Intelligence Analyst,Business Intelligence,Senior-level,Full-time,On-site,2023,United States,United States,USD,193600,193600,170.4,Medium,11616
Business Intelligence Analyst,Business Intelligence,Senior-level,Full-time,On-site,2023,United States,United States,USD,130838,130838,115.1,Medium,7850
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,225500,225500,198.4,Medium,13530
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,139400,139400,122.7,Medium,8364
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,328133,328133,288.8,High,19687
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,218755,218755,192.5,Medium,13125
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,250830,250830,220.7,High,15049
Business Data Analyst,Analytics,Mid-level,Full-time,Remote,2023,Armenia,Russia,USD,17000,17000,15,Low,680
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,143370,143370,126.2,Medium,8602
Analytics Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,260000,260000,228.8,High,15600
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,203500,203500,179.1,Medium,12210
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,166500,166500,146.5,Medium,9990
Research Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,148350,148350,130.5,Medium,8901
Research Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,87400,87400,76.9,Medium,5244
Data Science Consultant,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,157550,157550,138.6,Medium,9453
Data Science Consultant,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,104650,104650,92.1,Medium,6279
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,139500,139500,122.8,Medium,8370
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,118575,118575,104.3,Medium,7114
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,129150,129150,113.7,Medium,7749
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,98400,98400,86.6,Medium,5904
Business Intelligence Developer,Business Intelligence,Senior-level,Full-time,On-site,2023,United States,United States,USD,98010,98010,86.2,Medium,5880
Business Intelligence Developer,Business Intelligence,Senior-level,Full-time,On-site,2023,United States,United States,USD,66825,66825,58.8,Low,4009
Data Science Manager,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,190000,190000,167.2,Medium,11400
Data Science Manager,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,170000,170000,149.6,Medium,10200
Machine Learning Engineer,AI/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,170000,170000,149.6,Medium,6800
Machine Learning Engineer,AI/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,120000,120000,105.6,Medium,4800
Data Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,229000,229000,201.5,Medium,9160
Data Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,131000,131000,115.3,Medium,5240
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,164000,164000,144.3,Medium,9840
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,223800,223800,196.9,Medium,13428
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,172100,172100,151.4,Medium,10326
Applied Scientist,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,258800,258800,227.7,High,15528
Applied Scientist,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,199200,199200,175.3,Medium,11952
AI Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,136800,136800,120.4,Medium,8208
Research Engineer,Data/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,185000,185000,162.8,Medium,11100
Research Engineer,Data/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,148000,148000,130.2,Medium,8880
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,193600,193600,170.4,Medium,11616
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,119700,119700,105.3,Medium,7182
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,175750,175750,154.7,Medium,10545
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,136742,136742,120.3,Medium,8204
Research Engineer,Data/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,257400,257400,226.5,High,10296
Research Engineer,Data/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,193500,193500,170.3,Medium,7740
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,228856,228856,201.4,Medium,13731
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,144540,144540,127.2,Medium,8672
Data Architect,Architecture,Senior-level,Full-time,Remote,2023,United States,United States,USD,140000,140000,123.2,Medium,8400
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,155000,155000,136.4,Medium,9300
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,125000,125000,110,Medium,7500
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,150600,150600,132.5,Medium,9036
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,120500,120500,106,Medium,7230
Analytics Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,200000,200000,176,Medium,12000
Data Strategist,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,115500,115500,101.6,Medium,4620
Data Strategist,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,73500,73500,64.7,Low,2940
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,225000,225000,198,Medium,13500
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,172758,172758,152,Medium,10365
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,194992,194992,171.6,Medium,11699
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,140000,140000,123.2,Medium,5600
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,213800,213800,188.1,Medium,12828
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,180300,180300,158.7,Medium,10818
Director of Data Science,Data Science,Executive-level,Full-time,Remote,2023,United States,United States,USD,375500,375500,330.4,High,30040
Director of Data Science,Data Science,Executive-level,Full-time,Remote,2023,United States,United States,USD,250300,250300,220.3,High,20024
ML Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,262269,262269,230.8,High,15736
ML Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,230797,230797,203.1,Medium,13847
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,147100,147100,129.4,Medium,5884
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,90700,90700,79.8,Medium,3628
Machine Learning Infrastructure Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,185000,185000,162.8,Medium,11100
Machine Learning Infrastructure Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,145000,145000,127.6,Medium,8700
Data Scientist,Data Science,Mid-level,Full-time,Remote,2023,United States,United States,USD,90000,90000,79.2,Medium,3600
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,195000,195000,171.6,Medium,11700
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,73500,73500,64.7,Low,4410
Data Infrastructure Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,185000,185000,162.8,Medium,11100
Data Infrastructure Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,145000,145000,127.6,Medium,8700
Machine Learning Infrastructure Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,158900,158900,139.8,Medium,9534
Machine Learning Infrastructure Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,132400,132400,116.5,Medium,7944
AI Engineer,AI/ML,Mid-level,Full-time,Remote,2023,United States,United States,USD,140000,140000,123.2,Medium,5600
Data Manager,Data Management,Mid-level,Full-time,On-site,2023,United States,United States,USD,130000,130000,114.4,Medium,5200
Data Manager,Data Management,Mid-level,Full-time,On-site,2023,United States,United States,USD,100000,100000,88,Medium,4000
Machine Learning Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,163800,163800,144.1,Medium,9828
Machine Learning Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,126000,126000,110.9,Medium,7560
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,111967,111967,98.5,Medium,6718
Data Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,88000,88000,77.4,Medium,3520
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,216027,216027,190.1,Medium,12961
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,101028,101028,88.9,Medium,6061
Applied Scientist,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,309400,309400,272.3,High,18564
Applied Scientist,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,159100,159100,140,Medium,9546
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,174350,174350,153.4,Medium,10461
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,126800,126800,111.6,Medium,7608
Analytics Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,175000,175000,154,Medium,10500
Analytics Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,120000,120000,105.6,Medium,7200
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,130000,130000,114.4,Medium,7800
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,105000,105000,92.4,Medium,6300
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,232200,232200,204.3,Medium,13932
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,119000,119000,104.7,Medium,7140
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,153300,153300,134.9,Medium,9198
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,104244,104244,91.7,Medium,6254
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,145000,145000,127.6,Medium,8700
Data Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,70000,70000,61.6,Low,2800
Data Science Practitioner,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,198800,198800,174.9,Medium,11928
Data Science Practitioner,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,122600,122600,107.9,Medium,7356
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,181500,181500,159.7,Medium,10890
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,127000,127000,111.8,Medium,7620
Machine Learning Researcher,AI/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,210000,210000,184.8,Medium,8400
ML Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,385000,385000,338.8,High,23100
ML Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,245000,245000,215.6,Medium,14700
AI Engineer,AI/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,225000,225000,198,Medium,9000
AI Engineer,AI/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,175000,175000,154,Medium,7000
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,131650,131650,115.9,Medium,7899
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,105320,105320,92.7,Medium,6319
Research Engineer,Data/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,210000,210000,184.8,Medium,12600
Research Engineer,Data/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,151800,151800,133.6,Medium,9108
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,147500,147500,129.8,Medium,8850
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,112500,112500,99,Medium,6750
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,163200,163200,143.6,Medium,9792
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,65000,65000,57.2,Low,3900
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,55000,55000,48.4,Low,3300
Machine Learning Infrastructure Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,165400,165400,145.6,Medium,9924
Machine Learning Infrastructure Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,127300,127300,112,Medium,7638
Machine Learning Engineer,AI/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,145000,145000,127.6,Medium,5800
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,126900,126900,111.7,Medium,5076
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,77900,77900,68.6,Medium,3116
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,169000,169000,148.7,Medium,10140
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,110600,110600,97.3,Medium,6636
Data Scientist,Data Science,Entry-level,Full-time,On-site,2023,United States,United States,USD,140000,140000,123.2,Medium,2800
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,162000,162000,142.6,Medium,9720
Data Modeler,Data Management,Senior-level,Full-time,On-site,2023,United States,United States,USD,195000,195000,171.6,Medium,11700
Data Modeler,Data Management,Senior-level,Full-time,On-site,2023,United States,United States,USD,160000,160000,140.8,Medium,9600
Data Operations Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,154000,154000,135.5,Medium,9240
Data Operations Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,82000,82000,72.2,Medium,4920
Data Science Manager,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,160000,160000,140.8,Medium,9600
Data Science Manager,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,145000,145000,127.6,Medium,8700
Decision Scientist,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,204500,204500,180,Medium,12270
Decision Scientist,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,142200,142200,125.1,Medium,8532
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,230000,230000,202.4,Medium,13800
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,323300,323300,284.5,High,19398
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,184700,184700,162.5,Medium,11082
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,210000,210000,184.8,Medium,12600
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,136000,136000,119.7,Medium,8160
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,171250,171250,150.7,Medium,10275
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,113750,113750,100.1,Medium,6825
Machine Learning Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,195000,195000,171.6,Medium,11700
Machine Learning Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,142000,142000,125,Medium,8520
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,185900,185900,163.6,Medium,7436
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,129300,129300,113.8,Medium,5172
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,194100,194100,170.8,Medium,11646
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,152300,152300,134,Medium,9138
Data Architect,Architecture,Senior-level,Full-time,On-site,2023,United States,United States,USD,190000,190000,167.2,Medium,11400
Data Architect,Architecture,Senior-level,Full-time,On-site,2023,United States,United States,USD,120000,120000,105.6,Medium,7200
Research Engineer,Data/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,240000,240000,211.2,Medium,14400
Research Engineer,Data/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,157250,157250,138.4,Medium,9435
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,212000,212000,186.6,Medium,12720
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,194400,194400,171.1,Medium,11664
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,132192,132192,116.3,Medium,7931
Analytics Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,174000,174000,153.1,Medium,10440
Analytics Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,134000,134000,117.9,Medium,8040
Data Engineer,Data Engineering,Mid-level,Full-time,Remote,2023,United States,United States,USD,152000,152000,133.8,Medium,6080
Data Developer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,144700,144700,127.3,Medium,8682
Data Developer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,85500,85500,75.2,Medium,5130
Data Engineer,Data Engineering,Executive-level,Full-time,Remote,2023,United States,United States,USD,265800,265800,233.9,High,21264
Data Engineer,Data Engineering,Executive-level,Full-time,Remote,2023,United States,United States,USD,177200,177200,155.9,Medium,14176
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,222000,222000,195.4,Medium,13320
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,115920,115920,102,Medium,6955
Machine Learning Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,250000,250000,220,Medium,15000
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,284310,284310,250.2,High,17058
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,153090,153090,134.7,Medium,9185
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,204500,204500,180,Medium,12270
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,142200,142200,125.1,Medium,8532
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,111000,111000,97.7,Medium,4440
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,213210,213210,187.6,Medium,12792
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,102434,102434,90.1,Medium,6146
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,226600,226600,199.4,Medium,13596
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,140100,140100,123.3,Medium,8406
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,156400,156400,137.6,Medium,9384
Research Engineer,Data/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,250000,250000,220,Medium,15000
Analytics Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,233400,233400,205.4,Medium,14004
Analytics Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,145300,145300,127.9,Medium,8718
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,248000,248000,218.2,Medium,14880
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,149000,149000,131.1,Medium,8940
Analytics Engineer,Data Engineering,Entry-level,Full-time,Remote,2023,United States,United States,USD,156450,156450,137.7,Medium,3129
Analytics Engineer,Data Engineering,Entry-level,Full-time,Remote,2023,United States,United States,USD,119200,119200,104.9,Medium,2384
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,185000,185000,162.8,Medium,11100
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,120250,120250,105.8,Medium,7215
Data Science Lead,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,225000,225000,198,Medium,9000
Data Science Lead,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,152700,152700,134.4,Medium,6108
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,139152,139152,122.5,Medium,5566
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,82452,82452,72.6,Medium,3298
Data Strategist,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,85000,85000,74.8,Medium,3400
Data Strategist,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,65000,65000,57.2,Low,2600
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,139000,139000,122.3,Medium,8340
Machine Learning Engineer,AI/ML,Executive-level,Full-time,Remote,2023,United States,United States,USD,200000,200000,176,Medium,16000
Machine Learning Engineer,AI/ML,Executive-level,Full-time,Remote,2023,United States,United States,USD,145000,145000,127.6,Medium,11600
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,269500,269500,237.2,High,16170
Machine Learning Engineer,AI/ML,Executive-level,Full-time,Remote,2023,United States,United States,USD,295500,295500,260,High,23640
Machine Learning Engineer,AI/ML,Executive-level,Full-time,Remote,2023,United States,United States,USD,165200,165200,145.4,Medium,13216
ML Engineer,AI/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,235000,235000,206.8,Medium,9400
ML Engineer,AI/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,135000,135000,118.8,Medium,5400
Analytics Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,180000,180000,158.4,Medium,10800
Analytics Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,144000,144000,126.7,Medium,8640
Data Manager,Data Management,Senior-level,Full-time,On-site,2023,United States,United States,USD,160667,160667,141.4,Medium,9640
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,304200,304200,267.7,High,18252
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,173800,173800,152.9,Medium,10428
Data Science Lead,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,191765,191765,168.8,Medium,7670
Data Science Lead,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,134326,134326,118.2,Medium,5373
Analytics Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,173000,173000,152.2,Medium,10380
Machine Learning Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,258384,258384,227.4,High,15503
Machine Learning Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,153100,153100,134.7,Medium,9186
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,146200,146200,128.7,Medium,8772
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,116960,116960,102.9,Medium,7017
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,370000,370000,325.6,High,22200
Data Specialist,Data,Senior-level,Full-time,On-site,2023,United States,United States,USD,111600,111600,98.2,Medium,6696
Data Specialist,Data,Senior-level,Full-time,On-site,2023,United States,United States,USD,72000,72000,63.4,Low,4320
